code,name,section
A230240,에치에프알,KOSDAQ
A230360,에코마케팅,KOSDAQ
A230980,에이트원,KOSDAQ
A232140,와이아이케이,KOSDAQ
A232680,라온테크,KOSDAQ
A234100,세원,KOSDAQ
A234300,에스트래픽,KOSDAQ
A234340,세틀뱅크,KOSDAQ
A234690,녹십자웰빙,KOSDAQ
A234920,자이글,KOSDAQ
A235980,메드팩토,KOSDAQ
A236200,슈프리마,KOSDAQ
A236810,엔비티,KOSDAQ
A237690,에스티팜,KOSDAQ
A237750,피앤씨테크,KOSDAQ
A237820,플레이디,KOSDAQ
A237880,클리오,KOSDAQ
A238090,앤디포스,KOSDAQ
A238120,얼라인드,KOSDAQ
A238200,비피도,KOSDAQ
A238490,힘스,KOSDAQ
A239340,줌인터넷,KOSDAQ
A239610,에이치엘사이언스,KOSDAQ
A239890,피엔에이치테크,KOSDAQ
A240810,원익IPS,KOSDAQ
A241520,DSC인베스트먼트,KOSDAQ
A241690,유니테크노,KOSDAQ
A241710,코스메카코리아,KOSDAQ
A241770,메카로,KOSDAQ
A241790,오션브릿지,KOSDAQ
A241820,피씨엘,KOSDAQ
A241840,에이스토리,KOSDAQ
A242040,나무기술,KOSDAQ
A243070,휴온스,KOSDAQ
A243840,신흥에스이씨,KOSDAQ
A244460,올리패스,KOSDAQ
A245620,EDGC,KOSDAQ
A246690,TS인베스트먼트,KOSDAQ
A246710,티앤알바이오팹,KOSDAQ
A246720,아스타,KOSDAQ
A246960,이노테라피,KOSDAQ
A247540,에코프로비엠,KOSDAQ
A247660,나노씨엠에스,KOSDAQ
A250000,보라티알,KOSDAQ
A250060,모비스,KOSDAQ
A250930,예선테크,KOSDAQ
A251370,와이엠티,KOSDAQ
A251630,브이원텍,KOSDAQ
A251970,펌텍코리아,KOSDAQ
A252500,세화피앤씨,KOSDAQ
A252990,샘씨엔에스,KOSDAQ
A253450,스튜디오드래곤,KOSDAQ
A253590,네오셈,KOSDAQ
A253840,수젠텍,KOSDAQ
A254120,자비스,KOSDAQ
A255220,SG,KOSDAQ
A255440,야스,KOSDAQ
A256150,한독크린텍,KOSDAQ
A256630,포인트엔지니어링,KOSDAQ
A256840,한국비엔씨,KOSDAQ
A256940,케이피에스,KOSDAQ
A257370,명성티엔에스,KOSDAQ
A257720,실리콘투,KOSDAQ
A258610,이더블유케이,KOSDAQ
A258790,소프트캠프,KOSDAQ
A258830,세종메디칼,KOSDAQ
A259630,엠플러스,KOSDAQ
A260660,알리코제약,KOSDAQ
A260930,씨티케이,KOSDAQ
A260970,에스앤디,KOSDAQ
A261200,덴티스,KOSDAQ
A262260,에이프로,KOSDAQ
A262840,아이퀘스트,KOSDAQ
A263020,디케이앤디,KOSDAQ
A263050,유틸렉스,KOSDAQ
A263540,샘코,KOSDAQ
A263600,덕우전자,KOSDAQ
A263690,디알젬,KOSDAQ
A263700,케어랩스,KOSDAQ
A263720,디앤씨미디어,KOSDAQ
A263750,펄어비스,KOSDAQ
A263770,유에스티,KOSDAQ
A263800,데이타솔루션,KOSDAQ
A263810,상신전자,KOSDAQ
A263860,지니언스,KOSDAQ
A263920,휴온스블러썸,KOSDAQ
A264450,유비쿼스,KOSDAQ
A264660,씨앤지하이테크,KOSDAQ
A264850,이랜시스,KOSDAQ
A265520,AP시스템,KOSDAQ
A265560,영화테크,KOSDAQ
A265740,엔에프씨,KOSDAQ
A267320,나인테크,KOSDAQ
A267790,배럴,KOSDAQ
A267980,매일유업,KOSDAQ
A268600,셀리버리,KOSDAQ
A269620,시스웍,KOSDAQ
A270520,지엔원에너지,KOSDAQ
A270660,에브리봇,KOSDAQ
A270870,뉴트리,KOSDAQ
A272110,케이엔제이,KOSDAQ
A272290,이녹스첨단소재,KOSDAQ
A273060,와이즈버즈,KOSDAQ
A273640,와이엠텍,KOSDAQ
A274090,켄코아에어로스페이스,KOSDAQ
A275630,에스에스알,KOSDAQ
A276730,제주맥주,KOSDAQ
A277070,린드먼아시아,KOSDAQ
A277410,인산가,KOSDAQ
A277810,레인보우로보틱스,KOSDAQ
A277880,티에스아이,KOSDAQ
A278280,천보,KOSDAQ
A278650,노터스,KOSDAQ
A279600,미디어젠,KOSDAQ
A281740,레이크머티리얼즈,KOSDAQ
A282880,코윈테크,KOSDAQ
A284620,카이노스메드,KOSDAQ
A285490,노바텍,KOSDAQ
A286750,나노브릭,KOSDAQ
A287410,제이시스메디칼,KOSDAQ
A288330,브릿지바이오테라퓨틱스,KOSDAQ
A288620,에스퓨얼셀,KOSDAQ
A289010,아이스크림에듀,KOSDAQ
A289080,SV인베스트먼트,KOSDAQ
A289220,자이언트스텝,KOSDAQ
A290120,대유에이피,KOSDAQ
A290270,휴네시온,KOSDAQ
A290380,대유,KOSDAQ
A290510,코리아센터,KOSDAQ
A290520,신도기연,KOSDAQ
A290550,디케이티,KOSDAQ
A290650,엘앤씨바이오,KOSDAQ
A290660,네오펙트,KOSDAQ
A290670,대보마그네틱,KOSDAQ
A290690,소룩스,KOSDAQ
A290720,푸드나무,KOSDAQ
A290740,액트로,KOSDAQ
A291230,엔피,KOSDAQ
A291650,압타머사이언스,KOSDAQ
A293490,카카오게임즈,KOSDAQ
A293580,나우IB,KOSDAQ
A293780,압타바이오,KOSDAQ
A294090,이오플로우,KOSDAQ
A294140,레몬,KOSDAQ
A294570,쿠콘,KOSDAQ
A294630,서남,KOSDAQ
A297090,씨에스베어링,KOSDAQ
A297570,알로이스,KOSDAQ
A297890,HB솔루션,KOSDAQ
A298060,에스씨엠생명과학,KOSDAQ
A298380,에이비엘바이오,KOSDAQ
A298540,더네이쳐홀딩스,KOSDAQ
A299030,하나기술,KOSDAQ
A299170,더블유에스아이,KOSDAQ
A299660,셀리드,KOSDAQ
A299900,위지윅스튜디오,KOSDAQ
A299910,베스파,KOSDAQ
A300080,플리토,KOSDAQ
A300120,라온피플,KOSDAQ
A301300,바이브컴퍼니,KOSDAQ
A302430,이노메트리,KOSDAQ
A302550,리메드,KOSDAQ
A303030,지니틱스,KOSDAQ
A303530,이노뎁,KOSDAQ
A304100,솔트룩스,KOSDAQ
A304840,피플바이오,KOSDAQ
A305090,마이크로디지탈,KOSDAQ
A306040,에스제이그룹,KOSDAQ
A306620,네온테크,KOSDAQ
A307180,아이엘사이언스,KOSDAQ
A307280,원바이오젠,KOSDAQ
A307750,국전약품,KOSDAQ
A307870,상상인이안1호스팩,KOSDAQ
A307930,컴퍼니케이,KOSDAQ
A308080,바이젠셀,KOSDAQ
A308100,까스텔바작,KOSDAQ
A309930,오하임아이엔티,KOSDAQ
A310200,애니플러스,KOSDAQ
A310870,한국제8호스팩,KOSDAQ
A311390,네오크레마,KOSDAQ
A311690,천랩,KOSDAQ
A312610,에이에프더블류,KOSDAQ
A313750,유안타제4호스팩,KOSDAQ
A313760,윌링스,KOSDAQ
A314130,지놈앤컴퍼니,KOSDAQ
A314930,바이오다인,KOSDAQ
A315640,딥노이드,KOSDAQ
A317030,케이비17호스팩,KOSDAQ
A317120,라닉스,KOSDAQ
A317240,TS트릴리온,KOSDAQ
A317320,한화에스비아이스팩,KOSDAQ
A317330,덕산테코피아,KOSDAQ
A317530,캐리소프트,KOSDAQ
A317690,퀀타매트릭스,KOSDAQ
A317770,슈프리마아이디,KOSDAQ
A317830,에스피시스템스,KOSDAQ
A317850,대모,KOSDAQ
A317870,엔바이오니아,KOSDAQ
A318000,한국바이오젠,KOSDAQ
A318010,팜스빌,KOSDAQ
A318020,포인트모바일,KOSDAQ
A318410,비비씨,KOSDAQ
A319400,현대무벡스,KOSDAQ
A319660,피에스케이,KOSDAQ
A320000,윈텍,KOSDAQ
A321260,유진스팩4호,KOSDAQ
A321550,티움바이오,KOSDAQ
A321820,와이더플래닛,KOSDAQ
A322180,티라유텍,KOSDAQ
A322310,오로스테크놀로지,KOSDAQ
A322510,제이엘케이,KOSDAQ
A322780,코퍼스코리아,KOSDAQ
A323210,이베스트이안스팩1호,KOSDAQ
A323230,엠에프엠코리아,KOSDAQ
A323280,신영스팩5호,KOSDAQ
A323940,케이비제18호스팩,KOSDAQ
A323990,박셀바이오,KOSDAQ
A327260,RF머트리얼즈,KOSDAQ
A328380,미래에셋대우스팩3호,KOSDAQ
A329560,상상인이안제2호스팩,KOSDAQ
A330350,위더스제약,KOSDAQ
A330860,네패스아크,KOSDAQ
A330990,케이비제19호스팩,KOSDAQ
A331380,유진스팩5호,KOSDAQ
A331520,교보9호스팩,KOSDAQ
A331920,셀레믹스,KOSDAQ
A332290,대신밸런스제7호스팩,KOSDAQ
A332370,아이디피,KOSDAQ
A332570,와이팜,KOSDAQ
A332710,하나금융14호스팩,KOSDAQ
A333050,신한제6호스팩,KOSDAQ
A333430,일승,KOSDAQ
A333620,엔시스,KOSDAQ
A334970,프레스티지바이오로직스,KOSDAQ
A335810,프리시젼바이오,KOSDAQ
A335870,IBKS제12호스팩,KOSDAQ
A335890,비올,KOSDAQ
A336060,유안타제5호스팩,KOSDAQ
A336570,대신밸런스제8호스팩,KOSDAQ
A337450,SK5호스팩,KOSDAQ
A337930,브랜드엑스코퍼레이션,KOSDAQ
A338220,뷰노,KOSDAQ
A339950,아이비김영,KOSDAQ
A340120,하이제5호스팩,KOSDAQ
A340350,SK6호스팩,KOSDAQ
A340360,다보링크,KOSDAQ
A340440,한화플러스제1호스팩,KOSDAQ
A340570,티앤엘,KOSDAQ
A340930,유일에너테크,KOSDAQ
A341160,하나금융15호스팩,KOSDAQ
A342550,케이비제20호스팩,KOSDAQ
A343510,하나금융16호스팩,KOSDAQ
A344050,신영스팩6호,KOSDAQ
A347000,센코,KOSDAQ
A347140,케이프이에스제4호,KOSDAQ
A347700,라이프시맨틱스,KOSDAQ
A347740,피엔케이피부임상연구센타,KOSDAQ
A347770,핌스,KOSDAQ
A347860,알체라,KOSDAQ
A347890,엠투아이,KOSDAQ
A348030,모비릭스,KOSDAQ
A348150,고바이오랩,KOSDAQ
A348210,넥스틴,KOSDAQ
A348350,위드텍,KOSDAQ
A349720,이베스트스팩5호,KOSDAQ
A351320,IBKS제14호스팩,KOSDAQ
A351330,이삭엔지니어링,KOSDAQ
A351340,IBKS제13호스팩,KOSDAQ
A352480,씨앤씨인터내셔널,KOSDAQ
A352700,씨앤투스성진,KOSDAQ
A352770,클리노믹스,KOSDAQ
A352910,오비고,KOSDAQ
A352940,인바이오,KOSDAQ
A353060,에이치엠씨제5호스팩,KOSDAQ
A353070,에이치엠씨제4호스팩,KOSDAQ
A353190,휴럼,KOSDAQ
A353490,미래에셋대우스팩 5호,KOSDAQ
A353810,이지바이오,KOSDAQ
A354200,엔젠바이오,KOSDAQ
A355150,교보10호스팩,KOSDAQ
A356860,티엘비,KOSDAQ
A356890,싸이버원,KOSDAQ
A357230,에이치피오,KOSDAQ
A357550,석경에이티,KOSDAQ
A357580,아모센스,KOSDAQ
A357780,솔브레인,KOSDAQ
A359090,엔에이치스팩17호,KOSDAQ
A361390,제노코,KOSDAQ
A361670,삼영에스앤씨,KOSDAQ
A363250,진시스템,KOSDAQ
A363260,하나금융17호스팩,KOSDAQ
A365270,큐라클,KOSDAQ
A365590,엔에이치스팩18호,KOSDAQ
A366330,신한제7호스팩,KOSDAQ
A367000,플래티어,KOSDAQ
A367340,DB금융스팩8호,KOSDAQ
A367360,DB금융스팩9호,KOSDAQ
A367460,유안타제7호스팩,KOSDAQ
A367480,유안타제8호스팩,KOSDAQ
A368770,한국9호스팩,KOSDAQ
A369370,대신밸런스제9호스팩,KOSDAQ
A372290,하나머스트7호스팩,KOSDAQ
A373200,IBKS제15호스팩,KOSDAQ
A373340,유진스팩6호,KOSDAQ
A376190,엘비루셈,KOSDAQ
A376980,원티드랩,KOSDAQ
A377030,맥스트,KOSDAQ
A377220,프롬바이오,KOSDAQ
A377400,하이제6호스팩,KOSDAQ
A377630,삼성스팩4호,KOSDAQ
A380320,삼성머스트스팩5호,KOSDAQ
A383310,에코프로에이치엔,KOSDAQ
A386580,한화플러스제2호스팩,KOSDAQ
A387310,대신밸런스제10호스팩,KOSDAQ
A388790,IBKS제16호스팩,KOSDAQ
A388800,유진스팩7호,KOSDAQ
A393360,신한제8호스팩,KOSDAQ
A900070,글로벌에스엠,KOSDAQ
A900100,애머릿지,KOSDAQ
A900110,이스트아시아홀딩스,KOSDAQ
A900120,씨케이에이치,KOSDAQ
A900250,크리스탈신소재,KOSDAQ
A900260,로스웰,KOSDAQ
A900270,헝셩그룹,KOSDAQ
A900280,골든센츄리,KOSDAQ
A900290,GRT,KOSDAQ
A900300,오가닉티코스메틱,KOSDAQ
A900310,컬러레이,KOSDAQ
A900340,윙입푸드,KOSDAQ
A950110,SBI핀테크솔루션즈,KOSDAQ
A950130,엑세스바이오,KOSDAQ
A950140,잉글우드랩,KOSDAQ
A950160,코오롱티슈진,KOSDAQ
A950170,JTC,KOSDAQ
A950180,SNK,KOSDAQ
A950190,미투젠,KOSDAQ
A950200,소마젠,KOSDAQ
A950220,네오이뮨텍(Reg.S),KOSDAQ
